id,realtionship_status,industry,genre,targeted_sex,average_runtime(minutes_per_week),airtime,airlocation,ratings,expensive,money_back_guarantee,netgain
16123,Never-married,Auto,Comedy,Male,41,Morning,United-States,0.027464672000000002,Low,Yes,0
8014,Divorced,Auto,Comedy,Male,48,Primetime,United-States,0.027464672000000002,Low,No,1
6879,Married-civ-spouse,Other,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,No,1
23103,Divorced,Auto,Comedy,Male,60,Morning,United-States,0.027464672000000002,Low,No,0
4071,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,0
8819,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
26256,Never-married,Auto,Comedy,Female,55,Morning,United-States,0.027464672000000002,Low,No,0
19143,Married-civ-spouse,Pharma,Comedy,Male,55,Morning,United-States,0.027464672000000002,Low,Yes,0
7044,Married-spouse-absent,Auto,Other,Male,40,Primetime,Mexico,0.027464672000000002,Low,Yes,0
23098,Married-civ-spouse,Pharma,Infomercial,Male,32,Primetime,El-Salvador,0.027464672000000002,Low,No,0
6290,Divorced,Entertainment,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
17304,Divorced,Political,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Medium,No,0
17575,Married-civ-spouse,Pharma,Comedy,Male,48,Primetime,United-States,0.027464672000000002,Low,Yes,0
25710,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.070120498,Low,No,0
3455,Married-spouse-absent,Political,Infomercial,Male,60,Morning,United-States,0.027464672000000002,Low,Yes,0
21008,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
17051,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672000000002,Low,Yes,0
31288,Separated,Entertainment,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
16860,Never-married,Political,Comedy,Female,10,Morning,United-States,0.027464672000000002,Low,Yes,0
29051,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.11123970300000001,Medium,No,1
17794,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,No,1
14112,Married-civ-spouse,Pharma,Comedy,Male,45,Morning,United-States,0.027464672000000002,Low,Yes,1
7644,Married-civ-spouse,Other,Comedy,Female,32,Primetime,United-States,0.027464672000000002,Low,Yes,0
20377,Never-married,Auto,Comedy,Female,40,Primetime,International,0.027464672000000002,Medium,No,0
15244,Never-married,ClassAction,Comedy,Male,50,Morning,Nicaragua,0.027464672000000002,Low,No,1
31788,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,1
1528,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,0
18512,Never-married,Political,Infomercial,Female,53,Morning,United-States,0.027464672000000002,Low,Yes,0
23628,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
8228,Never-married,Auto,Comedy,Female,43,Primetime,United-States,0.07268801700000001,Low,Yes,0
9177,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
20272,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Medium,No,0
18965,Widowed,Auto,Comedy,Female,20,Daytime,United-States,0.027464672000000002,Medium,No,0
8400,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
32493,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
21534,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
7372,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
23201,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.173579841,High,No,1
6522,Married-civ-spouse,Pharma,Comedy,Male,42,Morning,United-States,0.027464672000000002,Low,Yes,0
29861,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
6003,Never-married,Political,Comedy,Male,44,Morning,United-States,0.027464672000000002,Medium,No,0
22966,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
8097,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.102233936,Low,No,1
4921,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.159244527,High,No,1
14657,Separated,Auto,Infomercial,Male,40,Primetime,International,0.027464672000000002,Medium,No,0
18981,Divorced,Entertainment,Comedy,Female,20,Primetime,United-States,0.027464672000000002,Medium,No,0
26914,Never-married,Auto,Comedy,Male,50,Morning,United-States,0.076218356,Low,No,0
16131,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,No,0
4473,Married-civ-spouse,Pharma,Comedy,Male,25,Morning,United-States,0.027464672000000002,High,No,0
22641,Divorced,Auto,Comedy,Male,99,Daytime,United-States,0.027464672000000002,High,Yes,0
11466,Married-civ-spouse,Other,Comedy,Female,60,Morning,United-States,0.027464672000000002,Low,Yes,1
30176,Divorced,Auto,Comedy,Female,38,Primetime,United-States,0.027464672000000002,Low,Yes,0
1541,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
25804,Separated,Auto,Other,Female,45,Primetime,United-States,0.027464672000000002,High,No,0
29233,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
10976,Never-married,Political,Comedy,Male,38,Morning,United-States,0.027464672000000002,High,Yes,0
26995,Married-civ-spouse,Other,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,Medium,No,1
24828,Widowed,Entertainment,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,Medium,No,0
26820,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,No,0
13811,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
31961,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,No,1
26379,Divorced,Political,Comedy,Male,60,Primetime,United-States,0.027464672000000002,High,No,0
31048,Never-married,Political,Comedy,Male,20,Morning,United-States,0.027464672000000002,Low,No,0
24228,Married-spouse-absent,Auto,Comedy,Male,40,Primetime,Cuba,0.027464672000000002,Low,Yes,0
29788,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
14141,Divorced,Auto,Comedy,Female,7,Daytime,United-States,0.027464672000000002,Low,No,0
1865,Married-civ-spouse,Pharma,Infomercial,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
21566,Divorced,Entertainment,Comedy,Female,16,Primetime,United-States,0.027464672000000002,Low,Yes,0
32520,Never-married,Auto,Comedy,Male,45,Primetime,United-States,0.027464672000000002,High,Yes,0
2635,Never-married,Auto,Comedy,Male,36,Primetime,United-States,0.027464672000000002,High,No,0
15773,Married-civ-spouse,Pharma,Comedy,Male,60,Morning,United-States,0.060638184000000005,Low,No,0
10675,Divorced,Entertainment,Comedy,Female,35,Morning,South,0.027464672000000002,Low,Yes,0
22041,Married-civ-spouse,Other,Comedy,Female,40,Morning,Peru,0.027464672000000002,High,No,0
8035,Married-spouse-absent,Auto,Comedy,Female,32,Primetime,United-States,0.027464672000000002,Medium,No,0
16071,Separated,Auto,Comedy,Male,6,Primetime,Mexico,0.027464672000000002,Low,Yes,0
995,Married-civ-spouse,Pharma,Comedy,Male,38,Primetime,United-States,0.047936745999999995,High,No,1
6609,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,No,0
7966,Never-married,Political,Comedy,Female,4,Morning,United-States,0.048607802,High,No,0
32198,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.077823055,Low,Yes,1
25386,Married-spouse-absent,Auto,Comedy,Male,32,Primetime,Mexico,0.027464672000000002,Low,Yes,0
78,Never-married,Political,Comedy,Male,20,Morning,United-States,0.027464672000000002,Low,Yes,0
1666,Never-married,Auto,Comedy,Male,20,Morning,United-States,0.027464672000000002,Medium,No,0
17427,Widowed,Entertainment,Comedy,Female,35,Primetime,United-States,0.048607802,High,Yes,0
26920,Never-married,Political,Comedy,Male,20,Morning,United-States,0.027464672000000002,Low,No,0
18931,Never-married,Auto,Comedy,Male,50,Morning,United-States,0.027464672000000002,Low,Yes,0
4591,Separated,Political,Comedy,Female,25,Primetime,United-States,0.027464672000000002,Low,Yes,0
8430,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.173579841,Low,Yes,1
19457,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
2416,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
23105,Never-married,Auto,Comedy,Female,25,Primetime,United-States,0.027464672000000002,Low,Yes,0
10268,Never-married,Entertainment,Comedy,Female,55,Primetime,United-States,0.027464672000000002,Medium,No,0
24240,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,No,1
11211,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
5657,Married-civ-spouse,Pharma,Other,Male,11,Daytime,India,0.027464672000000002,Low,Yes,0
2544,Married-spouse-absent,Political,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Medium,No,0
10170,Married-civ-spouse,Pharma,Comedy,Male,20,Daytime,United-States,0.222469681,Low,Yes,1
29422,Never-married,Political,Comedy,Male,30,Morning,United-States,0.027464672000000002,High,No,0
22209,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,No,0
4630,Married-civ-spouse,Political,Comedy,Female,70,Morning,United-States,0.047936745999999995,High,Yes,0
2874,Never-married,Entertainment,Infomercial,Male,20,Primetime,United-States,0.027464672000000002,High,Yes,0
24442,Married-civ-spouse,Pharma,Comedy,Male,60,Morning,United-States,0.027464672000000002,Medium,No,0
4008,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Japan,0.027464672000000002,High,Yes,1
19258,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
26831,Divorced,Auto,Comedy,Female,45,Primetime,United-States,0.027464672000000002,Low,No,0
22494,Married-civ-spouse,Pharma,Comedy,Male,48,Primetime,United-States,0.027464672000000002,Medium,No,1
11946,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,Yes,0
11155,Married-civ-spouse,Pharma,Comedy,Male,45,Morning,United-States,0.070120498,Low,Yes,0
14692,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
4258,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
20603,Never-married,Auto,Comedy,Male,50,Primetime,United-States,0.048607802,Low,Yes,0
10146,Divorced,Entertainment,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,Low,No,0
13617,Divorced,Auto,Comedy,Male,50,Primetime,United-States,0.027464672000000002,High,No,0
142,Married-civ-spouse,Other,Comedy,Female,72,Daytime,United-States,1.0,Low,Yes,1
16101,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.059801795,Low,Yes,0
30844,Never-married,Political,Comedy,Male,20,Morning,United-States,0.027464672000000002,High,Yes,0
19047,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,Yes,1
10843,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
9876,Never-married,Auto,Comedy,Female,30,Morning,United-States,0.027464672000000002,High,Yes,0
8064,Divorced,Entertainment,Comedy,Male,56,Primetime,United-States,0.027464672000000002,Low,Yes,0
30276,Never-married,Political,Comedy,Male,12,Morning,Germany,0.027464672000000002,High,No,0
6959,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,High,Yes,1
4375,Married-civ-spouse,Pharma,Comedy,Male,36,Primetime,United-States,0.027464672000000002,Low,No,1
10134,Married-civ-spouse,ClassAction,Comedy,Female,60,Morning,United-States,0.027464672000000002,Low,No,0
3263,Never-married,Auto,Infomercial,Male,15,Morning,United-States,0.027464672000000002,High,No,0
18601,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.173579841,Low,No,1
7350,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,Medium,No,0
14982,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.09844101,Low,Yes,1
22612,Never-married,Political,Infomercial,Female,25,Morning,United-States,0.027464672000000002,Medium,No,0
17350,Widowed,Entertainment,Comedy,Female,45,Primetime,Columbia,0.027464672000000002,Low,Yes,0
16817,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672000000002,Medium,No,1
20021,Divorced,Auto,Comedy,Male,60,Morning,International,0.027464672000000002,High,No,0
10389,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672000000002,High,No,0
17150,Never-married,ClassAction,Comedy,Female,40,Morning,Mexico,0.027464672000000002,High,No,0
5851,Never-married,Auto,Infomercial,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
6319,Married-civ-spouse,Pharma,Comedy,Male,38,Primetime,United-States,0.027464672000000002,Low,No,1
11327,Married-civ-spouse,Pharma,Drama,Male,40,Daytime,United-States,0.027464672000000002,Low,No,0
7115,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,No,1
31468,Married-civ-spouse,Pharma,Comedy,Male,50,Morning,United-States,0.027464672000000002,Medium,No,0
20950,Divorced,Entertainment,Comedy,Female,60,Primetime,United-States,0.04726569,Low,Yes,0
16812,Never-married,Auto,Drama,Female,35,Morning,India,0.16443791800000002,Low,Yes,1
6944,Divorced,Auto,Comedy,Male,76,Primetime,United-States,0.0,Low,Yes,1
2566,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
8462,Never-married,Auto,Comedy,Female,30,Morning,United-States,0.027464672000000002,High,Yes,0
29815,Never-married,Auto,Comedy,Male,35,Primetime,United-States,0.027464672000000002,Low,Yes,0
31525,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
19654,Separated,Entertainment,Infomercial,Female,50,Primetime,United-States,0.027464672000000002,Medium,No,0
16023,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
19480,Separated,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
30798,Married-civ-spouse,Pharma,Comedy,Male,37,Daytime,Cuba,0.027464672000000002,Low,Yes,0
32421,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
12762,Divorced,Auto,Comedy,Female,72,Primetime,United-States,0.074778989,Low,Yes,1
11256,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
605,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,1
21938,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
9284,Divorced,Auto,Comedy,Male,35,Morning,United-States,0.027464672000000002,Low,No,0
27502,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Medium,No,0
30988,Married-civ-spouse,Pharma,Comedy,Male,38,Primetime,United-States,0.027464672000000002,Low,No,0
22105,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,Yes,0
21987,Married-civ-spouse,Pharma,Comedy,Male,41,Primetime,United-States,0.027464672000000002,Low,No,0
21817,Separated,Auto,Comedy,Male,58,Morning,United-States,0.027464672000000002,Low,No,0
20874,Separated,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
12427,Never-married,Political,Comedy,Female,35,Morning,United-States,0.027464672000000002,Medium,Yes,0
15315,Married-civ-spouse,Pharma,Comedy,Male,38,Primetime,United-States,0.027464672000000002,Low,No,1
30106,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
13507,Widowed,Auto,Comedy,Female,50,Primetime,United-States,0.027464672000000002,Low,No,0
30471,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
10105,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
25401,Divorced,Political,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,No,0
540,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,No,1
10835,Married-civ-spouse,Pharma,Comedy,Male,72,Primetime,United-States,0.027464672000000002,Low,Yes,0
26184,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,High,Yes,0
3343,Married-civ-spouse,Pharma,Infomercial,Male,42,Primetime,Jamaica,0.027464672000000002,Low,Yes,0
7378,Married-civ-spouse,Pharma,Comedy,Male,15,Morning,United-States,0.027464672000000002,Medium,No,1
21672,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,No,1
24595,Married-civ-spouse,Pharma,Infomercial,Male,50,Primetime,United-States,0.027464672000000002,Low,Yes,0
12496,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
9966,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
29597,Divorced,Entertainment,Comedy,Female,37,Primetime,United-States,0.027464672000000002,Low,Yes,0
7037,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.102233936,Medium,No,1
26632,Married-civ-spouse,Pharma,Comedy,Male,50,Daytime,United-States,0.027464672000000002,Medium,No,0
18349,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
31963,Married-civ-spouse,Other,Comedy,Female,38,Primetime,United-States,0.027464672000000002,Low,Yes,1
26880,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Medium,No,0
17391,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Mexico,0.027464672000000002,Low,No,0
